game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas,,,,,,
,,,20150226,8:00p,Austin Peay,SIU-Edwardsville,PEAY,SIUE,64,61,3,1,1,56%,102,-112,137.5,137.5,45%,NaN,,,,,,
,,,20150226,8:00p,North Dakota State,Oral Roberts,NDSU,ORU,58,74,-16,1.5,0,52%,107,-117,131.5,131.5,50%,56%,,,,,,
,,,20150226,8:00p,Oral Roberts,North Dakota State,ORU,NDSU,74,58,16,-1.5,1,48%,-117,107,131.5,131.5,50%,44%,,,,,,
,,,20150226,8:00p,Northern Arizona,North Dakota,NAU,UND,85,75,10,-2.5,1,56%,-140,130,139.5,139.5,NaN,68%,,,,,,
,,,20150226,8:00p,North Dakota,Northern Arizona,UND,NAU,75,85,-10,2.5,0,44%,130,-140,139.5,139.5,NaN,32%,,,,,,
,,,20150226,8:00p,Rider,Monmouth,RID,MONM,63,60,3,3,1,61%,145,-155,127,127,47%,48%,,,,,,
,,,20150226,8:00p,Monmouth,Rider,MONM,RID,60,63,-3,-3,0,39%,-155,145,127,127,53%,NaN,,,,,,
,,,20150226,8:00p,Eastern Illinois,Murray State,EIU,MURR,57,65,-8,13.5,0,39%,900,-1100,135.5,135.5,36%,53%,,,,,,
,,,20150226,8:00p,Murray State,Eastern Illinois,MURR,EIU,65,57,8,-13.5,1,61%,-1100,900,135.5,135.5,64%,47%,,,,,,
,,,20150226,8:00p,Tennessee-Martin,Tennessee State,UTM,TNST,69,52,17,-7.5,1,50%,-335,305,126,126,47%,59%,,,,,,
,,,20150226,8:00p,Tennessee State,Tennessee-Martin,TNST,UTM,52,69,-17,7.5,0,50%,305,-335,126,126,53%,41%,,,,,,
,,,20150226,9:00p,Tennessee Tech,Morehead State,TNTC,MORE,73,86,-13,7.5,0,66%,295,-325,143,143,47%,82%,,,,,,
,,,20150226,9:00p,Morehead State,Tennessee Tech,MORE,TNTC,86,73,13,-7.5,1,34%,-325,295,143,143,53%,18%,,,,,,
,,,20150226,9:00p,Southern Utah,Northern Colorado,SUU,UNCO,67,77,-10,8,0,63%,328,-365,146.5,146.5,53%,79%,,,,,,
,,,20150226,9:00p,Northern Colorado,Southern Utah,UNCO,SUU,77,67,10,-8,1,37%,-365,328,146.5,146.5,47%,21%,,,,,,
,,,20150226,9:05p,Montana State,Eastern Washington,MTST,EWU,68,92,-24,14.5,0,36%,1225,-1550,146.5,146.5,34%,29%,,,,,,
,,,20150226,9:05p,Eastern Washington,Montana State,EWU,MTST,92,68,24,-14.5,1,64%,-1550,1225,146.5,146.5,66%,71%,,,,,,
,,,20150226,10:00p,Montana,Idaho,MONT,IDHO,87,92,-5,-1,0,50%,-117,107,141.5,141.5,60%,61%,,,,,,
,,,20150226,10:00p,Idaho,Montana,IDHO,MONT,92,87,5,1,1,50%,107,-117,141.5,141.5,40%,39%,,,,,,
,,,20150226,7:00p,High Point,UNC Asheville,HP,UNCA,75,71,4,-1.5,1,57%,-120,110,140.5,140.5,NaN,84%,,,,,,
,,,20150226,7:00p,UNC Asheville,High Point,UNCA,HP,71,75,-4,1.5,0,43%,110,-120,140.5,140.5,NaN,16%,,,,,,
,,,20150226,12:00a,Long Beach State,Hawaii,LBSU,HAW,59,78,-19,2,0,40%,125,-135,126.5,126.5,30%,NaN,,,,,,
,,,20150226,12:00a,Hawaii,Long Beach State,HAW,LBSU,78,59,19,-2,1,60%,-135,125,126.5,126.5,70%,NaN,,,,,,
,,,20150227,8:00p,Ohio,Akron,OHIO,AKR,58,70,-12,10.5,0,45%,500,-600,134.5,134.5,41%,83%,,,,,,
,,,20150227,8:00p,Akron,Ohio,AKR,OHIO,70,58,12,-10.5,1,55%,-600,500,134.5,134.5,59%,17%,,,,,,
,,,20150227,10:00p,Cleveland State,Valparaiso,CLEV,VALP,55,60,-5,4.5,0,49%,175,-190,118.5,118.5,43%,38%,,,,,,
,,,20150227,10:00p,Valparaiso,Cleveland State,VALP,CLEV,60,55,5,-4.5,1,51%,-190,175,118.5,118.5,57%,62%,,,,,,
,,,20150227,6:30p,Harvard,Cornell,HARV,COR,49,57,-8,-7.5,0,57%,-325,295,116,116,75%,71%,,,,,,
,,,20150227,6:30p,Cornell,Harvard,COR,HARV,57,49,8,7.5,1,43%,295,-325,116,116,25%,29%,,,,,,
,,,20150227,7:00p,Pennsylvania,Brown,PENN,BRWN,69,75,-6,4.5,0,42%,175,-190,133.5,133.5,37%,36%,,,,,,
,,,20150227,7:00p,Brown,Pennsylvania,BRWN,PENN,75,69,6,-4.5,1,58%,-190,175,133.5,133.5,63%,64%,,,,,,
,,,20150227,7:00p,Princeton,Yale,PRIN,YALE,60,81,-21,7,0,43%,265,-295,131,131,35%,36%,,,,,,
,,,20150227,7:00p,Yale,Princeton,YALE,PRIN,81,60,21,-7,1,57%,-295,265,131,131,65%,64%,,,,,,
,,,20150227,8:00p,Dartmouth,Columbia,DART,CLMB,84,71,13,5,1,44%,185,-200,121.5,121.5,29%,17%,,,,,,
,,,20150227,8:00p,Columbia,Dartmouth,CLMB,DART,71,84,-13,-5,0,56%,-200,185,121.5,121.5,71%,83%,,,,,,
,,,20150227,7:00p,Manhattan,Iona,MAN,IONA,75,79,-4,6,0,48%,235,-255,151,151,42%,58%,,,,,,
,,,20150227,7:00p,Iona,Manhattan,IONA,MAN,79,75,4,-6,1,52%,-255,235,151,151,58%,42%,,,,,,
,,,20150227,6:00p,Siena,Quinnipiac,SIE,QUIN,63,73,-10,6.5,0,57%,255,-280,144,144,55%,27%,,,,,,
,,,20150227,6:00p,Quinnipiac,Siena,QUIN,SIE,73,63,10,-6.5,1,43%,-280,255,144,144,45%,73%,,,,,,
,,,20150227,7:00p,Fairfield,Canisius,FAIR,CAN,65,72,-7,8.5,0,44%,365,-410,121.5,121.5,36%,28%,,,,,,
,,,20150227,7:00p,Canisius,Fairfield,CAN,FAIR,72,65,7,-8.5,1,56%,-410,365,121.5,121.5,64%,72%,,,,,,
,,,20150228,12:00p,North Carolina State,Boston College,NCST,BC,63,79,-16,-5,0,56%,-200,185,134.5,134.5,72%,38%,,,,,,
,,,20150228,12:00p,Boston College,North Carolina State,BC,NCST,79,63,16,5,1,44%,185,-200,134.5,134.5,28%,62%,,,,,,
,,,20150228,2:00p,Dayton,Virginia Commonwealth,DAY,VCU,59,55,4,6.5,1,53%,260,-290,135,135,61%,81%,,,,,,
,,,20150228,2:00p,Virginia Commonwealth,Dayton,VCU,DAY,55,59,-4,-6.5,0,47%,-290,260,135,135,39%,19%,,,,,,
,,,20150228,12:00p,Georgia Tech,Clemson,GT,CLEM,63,70,-7,5.5,0,43%,210,-230,114.5,114.5,39%,40%,,,,,,
,,,20150228,12:00p,Clemson,Georgia Tech,CLEM,GT,70,63,7,-5.5,1,57%,-230,210,114.5,114.5,61%,60%,,,,,,
,,,20150228,12:00p,Missouri,Georgia,MIZZ,UGA,44,68,-24,12,0,42%,660,-840,126.5,126.5,37%,58%,,,,,,
,,,20150228,12:00p,Georgia,Missouri,UGA,MIZZ,68,44,24,-12,1,58%,-840,660,126.5,126.5,63%,42%,,,,,,
,,,20150228,7:00p,Syracuse,Duke,SYR,DUKE,54,73,-19,12,0,49%,635,-800,147,147,56%,32%,,,,,,
,,,20150228,7:00p,Duke,Syracuse,DUKE,SYR,73,54,19,-12,1,51%,-800,635,147,147,44%,68%,,,,,,
,,,20150228,12:00p,Michigan,Maryland,MICH,MD,56,66,-10,8.5,0,51%,375,-420,123.5,123.5,43%,39%,,,,,,
,,,20150228,12:00p,Maryland,Michigan,MD,MICH,66,56,10,-8.5,1,49%,-420,375,123.5,123.5,57%,61%,,,,,,
,,,20150228,12:00p,East Carolina,UCF,ECU,UCF,71,66,5,2,1,51%,113,-123,127,127,47%,24%,,,,,,
,,,20150228,12:00p,UCF,East Carolina,UCF,ECU,66,71,-5,-2,0,49%,-123,113,127,127,53%,76%,,,,,,
,,,20150228,12:00p,Louisville,Florida State,LOU,FSU,81,59,22,-5.5,1,49%,-220,200,123.5,123.5,55%,22%,,,,,,
,,,20150228,12:00p,Florida State,Louisville,FSU,LOU,59,81,-22,5.5,0,51%,200,-220,123.5,123.5,45%,78%,,,,,,
,,,20150228,6:00p,Tennessee,Florida,TENN,FLA,49,66,-17,6.5,0,56%,245,-265,113.5,113.5,58%,88%,,,,,,
,,,20150228,6:00p,Florida,Tennessee,FLA,TENN,66,49,17,-6.5,1,44%,-265,245,113.5,113.5,42%,12%,,,,,,
,,,20150228,12:30p,Rhode Island,La Salle,URI,LAS,59,56,3,-2,1,62%,-125,115,123.5,123.5,72%,22%,,,,,,
,,,20150228,12:30p,La Salle,Rhode Island,LAS,URI,56,59,-3,2,0,38%,115,-125,123.5,123.5,28%,78%,,,,,,
,,,20150228,5:00p,Texas,Kansas,TEX,KU,64,69,-5,7.5,0,39%,295,-325,137,137,26%,67%,,,,,,
,,,20150228,5:00p,Kansas,Texas,KU,TEX,69,64,5,-7.5,1,61%,-325,295,137,137,74%,33%,,,,,,
,,,20150228,2:00p,North Carolina,Miami (FL),UNC,MIA,73,64,9,-1.5,1,58%,-120,110,141,141,70%,88%,,,,,,
,,,20150228,2:00p,Miami (FL),North Carolina,MIA,UNC,64,73,-9,1.5,0,42%,110,-120,141,141,30%,12%,,,,,,
,,,20150228,2:00p,Villanova,Xavier,VILL,XAV,78,66,12,-2,1,57%,-135,125,142,142,72%,64%,,,,,,
,,,20150228,2:00p,Xavier,Villanova,XAV,VILL,66,78,-12,2,0,43%,125,-135,142,142,28%,36%,,,,,,
,,,20150228,4:00p,West Virginia,Baylor,WVU,BAY,66,78,-12,3,0,4%,140,-160,138,138,NaN,69%,,,,,,
,,,20150228,4:00p,Baylor,West Virginia,BAY,WVU,78,66,12,-3,1,96%,-160,140,138,138,NaN,31%,,,,,,
,,,20150228,2:00p,Ole Miss,LSU,MISS,LSU,63,73,-10,4,0,51%,160,-170,145.5,145.5,42%,44%,,,,,,
,,,20150228,2:00p,LSU,Ole Miss,LSU,MISS,73,63,10,-4,1,49%,-170,160,145.5,145.5,58%,56%,,,,,,
,,,20150228,2:00p,Northern Iowa,Wichita State,UNI,WICH,60,74,-14,6.5,0,60%,260,-290,118.5,118.5,64%,69%,,,,,,
,,,20150228,2:00p,Wichita State,Northern Iowa,WICH,UNI,74,60,14,-6.5,1,40%,-290,260,118.5,118.5,36%,31%,,,,,,
,,,20150228,4:00p,Missouri State,Loyola (IL),MOSU,L-IL,51,65,-14,6.5,0,43%,,,119.5,119.5,37%,23%,,,,,,
,,,20150228,4:00p,Loyola (IL),Missouri State,L-IL,MOSU,65,51,14,-6.5,1,57%,,,119.5,119.5,63%,77%,,,,,,
,,,20150228,2:00p,Illinois State,Evansville,ILST,EVAN,69,67,2,1,1,36%,103,-113,133.5,133.5,37%,51%,,,,,,
,,,20150228,2:00p,Evansville,Illinois State,EVAN,ILST,67,69,-2,-1,0,64%,-113,103,133.5,133.5,63%,49%,,,,,,
,,,20150228,2:00p,Cincinnati,Tulane,CIN,TULN,63,47,16,-7,1,57%,-290,260,117,117,63%,83%,,,,,,
,,,20150228,2:00p,Tulane,Cincinnati,TULN,CIN,47,63,-16,7,0,43%,260,-290,117,117,37%,17%,,,,,,
,,,20150228,2:00p,TCU,Oklahoma,TCU,OKLA,60,67,-7,11.5,0,42%,550,-800,135.5,135.5,37%,61%,,,,,,
,,,20150228,2:00p,Oklahoma,TCU,OKLA,TCU,67,60,7,-11.5,1,58%,-800,550,135.5,135.5,63%,39%,,,,,,
,,,20150228,2:00p,Wright State,Illinois-Chicago,WRST,UIC,46,61,-15,-1.5,0,68%,-120,110,132,132,56%,91%,,,,,,
,,,20150228,2:00p,Illinois-Chicago,Wright State,UIC,WRST,61,46,15,1.5,1,32%,110,-120,132,132,44%,9%,,,,,,
,,,20150228,2:00p,Butler,DePaul,BUT,DEP,67,53,14,-5.5,1,58%,-230,210,140.5,140.5,71%,64%,,,,,,
,,,20150228,2:00p,DePaul,Butler,DEP,BUT,53,67,-14,5.5,0,42%,210,-230,140.5,140.5,29%,36%,,,,,,
,,,20150228,2:00p,Drexel,William & Mary,DREX,WM,80,66,14,16.5,1,46%,1300,-2150,129.5,129.5,40%,62%,,,,,,
,,,20150228,2:00p,William & Mary,Drexel,WM,DREX,66,80,-14,-16.5,0,54%,-2150,1300,129.5,129.5,60%,38%,,,,,,
,,,20150228,2:00p,Delaware,Towson,DEL,TOWS,65,60,5,4,1,51%,170,-185,133.5,133.5,48%,78%,,,,,,
,,,20150228,2:00p,Towson,Delaware,TOWS,DEL,60,65,-5,-4,0,49%,-185,170,133.5,133.5,52%,22%,,,,,,
,,,20150228,2:00p,Utah State,Air Force,USU,AFA,74,60,14,1.5,1,0%,102,-122,128.5,128.5,NaN,37%,,,,,,
,,,20150228,2:00p,Air Force,Utah State,AFA,USU,60,74,-14,-1.5,0,0%,-122,102,128.5,128.5,NaN,63%,,,,,,
,,,20150228,4:00p,Drake,Southern Illinois,DRKE,SIU,57,63,-6,6,0,51%,248,-270,121.5,121.5,NaN,39%,,,,,,
,,,20150228,4:00p,Southern Illinois,Drake,SIU,DRKE,63,57,6,-6,1,49%,-270,248,121.5,121.5,NaN,61%,,,,,,
,,,20150228,4:30p,Eastern Michigan,Western Michigan,EMU,WMU,72,80,-8,3.5,0,46%,140,-160,137,137,38%,47%,,,,,,
,,,20150228,4:30p,Western Michigan,Eastern Michigan,WMU,EMU,80,72,8,-3.5,1,54%,-160,140,137,137,62%,53%,,,,,,
,,,20150228,2:00p,Oakland,Green Bay,OAK,GB,63,83,-20,10,0,53%,470,-555,140,140,59%,30%,,,,,,
,,,20150228,2:00p,Green Bay,Oakland,GB,OAK,83,63,20,-10,1,47%,-555,470,140,140,41%,NaN,,,,,,
,,,20150228,3:00p,Middle Tennessee,UAB,MTU,UAB,95,100,-5,5,0,35%,190,-210,125,125,32%,NaN,,,,,,
,,,20150228,3:00p,UAB,Middle Tennessee,UAB,MTU,100,95,5,-5,1,66%,-210,190,125,125,68%,5%,,,,,,
,,,20150228,3:30p,Louisiana-Monroe,Appalachian State,ULM,APP,43,66,-23,-5,0,67%,-205,188,126.5,126.5,76%,68%,,,,,,
,,,20150228,3:30p,Appalachian State,Louisiana-Monroe,APP,ULM,66,43,23,5,1,33%,188,-205,126.5,126.5,24%,32%,,,,,,
,,,20150228,3:30p,Bowling Green,Miami (OH),BGSU,M-OH,62,57,5,-5,1,63%,-205,188,127.5,127.5,69%,NaN,,,,,,
,,,20150228,3:30p,Miami (OH),Bowling Green,M-OH,BGSU,57,62,-5,5,0,37%,188,-205,127.5,127.5,31%,14%,,,,,,
,,,20150228,4:00p,Oklahoma State,Texas Tech,OKST,TTU,62,63,-1,-5.5,0,57%,-230,210,119,119,71%,55%,,,,,,
,,,20150228,4:00p,Texas Tech,Oklahoma State,TTU,OKST,63,62,1,5.5,1,43%,210,-230,119,119,29%,45%,,,,,,
,,,20150228,4:00p,Creighton,Seton Hall,CREI,HALL,66,67,-1,1,0,51%,102,-112,138.5,138.5,41%,45%,,,,,,
,,,20150228,4:00p,Seton Hall,Creighton,HALL,CREI,67,66,1,-1,1,49%,-112,102,138.5,138.5,59%,55%,,,,,,
,,,20150228,4:00p,Arkansas,Kentucky,ARK,UK,67,84,-17,15.5,0,64%,1400,-1800,147.5,147.5,71%,76%,,,,,,
,,,20150228,4:00p,Kentucky,Arkansas,UK,ARK,84,67,17,-15.5,1,36%,-1800,1400,147.5,147.5,29%,24%,,,,,,
,,,20150228,4:00p,San Diego,Portland,USD,PORT,78,66,12,3.5,1,44%,145,-155,133,133,32%,52%,,,,,,
,,,20150228,4:00p,Portland,San Diego,PORT,USD,66,78,-12,-3.5,0,56%,-155,145,133,133,68%,48%,,,,,,
,,,20150228,4:00p,Alabama,Vanderbilt,ALA,VAN,66,73,-7,5.5,0,52%,210,-230,125.5,125.5,58%,40%,,,,,,
,,,20150228,4:00p,Vanderbilt,Alabama,VAN,ALA,73,66,7,-5.5,1,48%,-230,210,125.5,125.5,42%,60%,,,,,,
,,,20150228,4:00p,Iowa State,Kansas State,ISU,KSU,69,70,-1,-3.5,0,62%,-165,155,143,143,72%,58%,,,,,,
,,,20150228,4:00p,Kansas State,Iowa State,KSU,ISU,70,69,1,3.5,1,38%,155,-165,143,143,28%,42%,,,,,,
,,,20150228,4:00p,Fordham,Massachusetts,FOR,MASS,74,82,-8,9.5,0,50%,480,-570,137,137,40%,47%,,,,,,
,,,20150228,4:00p,Massachusetts,Fordham,MASS,FOR,82,74,8,-9.5,1,50%,-570,480,137,137,60%,53%,,,,,,
,,,20150228,4:00p,Duquesne,St. Bonaventure,DUQ,SBON,75,92,-17,7.5,0,42%,305,-335,145.5,145.5,46%,16%,,,,,,
,,,20150228,4:00p,St. Bonaventure,Duquesne,SBON,DUQ,92,75,17,-7.5,1,58%,-335,305,145.5,145.5,54%,84%,,,,,,
,,,20150228,4:00p,Virginia Tech,Virginia,VT,UVA,57,69,-12,19.5,0,54%,2000,-4000,116.5,116.5,59%,62%,,,,,,
,,,20150228,4:00p,Virginia,Virginia Tech,UVA,VT,69,57,12,-19.5,1,46%,-4000,2000,116.5,116.5,41%,38%,,,,,,
,,,20150228,5:15p,Georgia State,Troy,GAST,TROY,75,64,11,-10,1,53%,-535,458,133.5,133.5,53%,65%,,,,,,
,,,20150228,5:15p,Troy,Georgia State,TROY,GAST,64,75,-11,10,0,47%,458,-535,133.5,133.5,47%,35%,,,,,,
,,,20150228,5:30p,Arkansas State,Texas State,ARST,TXST,60,70,-10,5.5,0,52%,210,-230,119,119,50%,71%,,,,,,
,,,20150228,5:30p,Texas State,Arkansas State,TXST,ARST,70,60,10,-5.5,1,48%,-230,210,119,119,50%,29%,,,,,,
,,,20150228,10:05p,Portland State,Sacramento State,PRST,SAC,60,73,-13,-2.5,0,51%,125,-145,143.5,143.5,59%,63%,,,,,,
,,,20150228,10:05p,Sacramento State,Portland State,SAC,PRST,73,60,13,2.5,1,49%,-145,125,143.5,143.5,41%,37%,,,,,,
,,,20150228,5:30p,Old Dominion,North Texas,ODU,UNT,70,57,13,-5.5,1,51%,-225,205,122,122,62%,63%,,,,,,
,,,20150228,5:30p,North Texas,Old Dominion,UNT,ODU,57,70,-13,5.5,0,49%,205,-225,122,122,38%,37%,,,,,,
,,,20150228,6:00p,Dartmouth,Cornell,DART,COR,56,45,11,2.5,1,40%,140,-150,120.5,120.5,29%,36%,,,,,,
,,,20150228,6:00p,Cornell,Dartmouth,COR,DART,45,56,-11,-2.5,0,60%,-150,140,120.5,120.5,71%,64%,,,,,,
,,,20150228,6:00p,Princeton,Brown,PRIN,BRWN,80,62,18,-3.5,1,58%,-160,150,138.5,138.5,69%,85%,,,,,,
,,,20150228,6:00p,Brown,Princeton,BRWN,PRIN,62,80,-18,3.5,0,42%,150,-160,138.5,138.5,31%,15%,,,,,,
,,,20150228,6:00p,Loyola Marymount,Pepperdine,LMU,PEPP,49,65,-16,10,0,45%,,,122.5,122.5,37%,41%,,,,,,
,,,20150228,6:00p,Pepperdine,Loyola Marymount,PEPP,LMU,65,49,16,-10,1,55%,,,122.5,122.5,63%,59%,,,,,,
,,,20150228,6:00p,San Jose State,Nevada,SJSU,NEV,51,62,-11,13,0,56%,800,-1000,125,125,44%,38%,,,,,,
,,,20150228,6:00p,Nevada,San Jose State,NEV,SJSU,62,51,11,-13,1,44%,-1000,800,125,125,56%,62%,,,,,,
,,,20150228,6:00p,Mississippi State,South Carolina,MSST,SCAR,68,81,-13,9,0,65%,375,-420,121,121,65%,81%,,,,,,
,,,20150228,6:00p,South Carolina,Mississippi State,SCAR,MSST,81,68,13,-9,1,36%,-420,375,121,121,35%,19%,,,,,,
,,,20150228,6:00p,Iowa,Penn State,IOWA,PSU,81,77,4,-3.5,1,58%,-160,150,128.5,128.5,71%,40%,,,,,,
,,,20150228,6:00p,Penn State,Iowa,PSU,IOWA,77,81,-4,3.5,0,42%,150,-160,128.5,128.5,29%,60%,,,,,,
,,,20150228,7:00p,Northwestern,Illinois,NW,ILL,60,86,-26,7.5,0,55%,295,-325,121,121,55%,58%,,,,,,
,,,20150228,7:00p,Illinois,Northwestern,ILL,NW,86,60,26,-7.5,1,45%,-325,295,121,121,45%,42%,,,,,,
,,,20150228,7:00p,Buffalo,Kent State,BUFF,KENT,71,65,6,-2,1,44%,-130,120,137.5,137.5,36%,32%,,,,,,
,,,20150228,7:00p,Kent State,Buffalo,KENT,BUFF,65,71,-6,2,0,56%,120,-130,137.5,137.5,64%,68%,,,,,,
,,,20150228,7:00p,Florida Atlantic,Marshall,FAU,MRSH,63,79,-16,4.5,0,45%,170,-185,138.5,138.5,34%,37%,,,,,,
,,,20150228,7:00p,Marshall,Florida Atlantic,MRSH,FAU,79,63,16,-4.5,1,55%,-185,170,138.5,138.5,66%,63%,,,,,,
,,,20150228,7:00p,George Washington,Davidson,GW,DAV,66,77,-11,6.5,0,37%,255,-280,137,137,35%,25%,,,,,,
,,,20150228,7:00p,Davidson,George Washington,DAV,GW,77,66,11,-6.5,1,63%,-280,255,137,137,65%,75%,,,,,,
,,,20150228,7:00p,UTSA,Louisiana Tech,UTSA,LT,66,76,-10,13.5,0,34%,,,142.5,142.5,39%,24%,,,,,,
,,,20150228,7:00p,Louisiana Tech,UTSA,LT,UTSA,76,66,10,-13.5,1,66%,,,142.5,142.5,61%,76%,,,,,,
,,,20150228,7:00p,Harvard,Columbia,HARV,CLMB,80,70,10,-5,1,65%,-210,190,118,118,65%,88%,,,,,,
,,,20150228,7:00p,Columbia,Harvard,CLMB,HARV,70,80,-10,5,0,35%,190,-210,118,118,35%,12%,,,,,,
,,,20150228,7:00p,Ball State,Toledo,BALL,TOL,59,70,-11,12.5,0,46%,800,-1250,140,140,38%,22%,,,,,,
,,,20150228,7:00p,Toledo,Ball State,TOL,BALL,70,59,11,-12.5,1,54%,-1250,800,140,140,62%,78%,,,,,,
,,,20150228,7:00p,George Mason,Saint Louis,GMU,SLU,78,50,28,2.5,1,38%,130,-140,124,124,33%,67%,,,,,,
,,,20150228,7:00p,Saint Louis,George Mason,SLU,GMU,50,78,-28,-2.5,0,62%,-140,130,124,124,67%,33%,,,,,,
,,,20150228,7:00p,North Carolina-Wilmington,Elon,PENN,YALE,55,74,-19,14.5,0,40%,1225,-1550,127.5,127.5,65%,88%,,,,,,
,,,20150228,7:00p,Elon,North Carolina-Wilmington,YALE,PENN,74,55,19,-14.5,1,60%,-1550,1225,127.5,127.5,35%,12%,,,,,,
,,,20150228,7:00p,Cal State Fullerton,Long Beach State,CSF,LBSU,47,70,-23,10.5,0,38%,,,132,132,42%,44%,,,,,,
,,,20150228,7:00p,Long Beach State,Cal State Fullerton,LBSU,CSF,70,47,23,-10.5,1,62%,,,132,132,58%,56%,,,,,,
,,,20150228,4:00p,Hofstra,James Madison,HOF,JMU,74,57,17,-7,1,40%,-305,275,146,146,51%,66%,,,,,,
,,,20150228,4:00p,James Madison,Hofstra,JMU,HOF,57,74,-17,7,0,60%,275,-305,146,146,49%,34%,,,,,,
,,,20150228,7:00p,Milwaukee,Youngstown State,MILW,YSU,82,74,8,-2.5,1,57%,-135,125,142.5,142.5,60%,NaN,,,,,,
,,,20150228,7:00p,Youngstown State,Milwaukee,YSU,MILW,74,82,-8,2.5,0,43%,125,-135,142.5,142.5,40%,31%,,,,,,
,,,20150228,8:00p,Florida International,Western Kentucky,FIU,WKU,61,77,-16,10,0,44%,468,-550,134.5,134.5,35%,23%,,,,,,
,,,20150228,8:00p,Western Kentucky,Florida International,WKU,FIU,77,61,16,-10,1,56%,-550,468,134.5,134.5,65%,77%,,,,,,
,,,20150228,8:00p,Charlotte,Rice,CHAR,RICE,77,76,1,-3,1,45%,-150,140,134.5,134.5,54%,NaN,,,,,,
,,,20150228,8:00p,Rice,Charlotte,RICE,CHAR,76,77,-1,3,0,55%,140,-150,134.5,134.5,46%,49%,,,,,,
,,,20150228,8:00p,Central Michigan,Northern Illinois,CMU,NIU,55,73,-18,-4,0,65%,-178,167,134,134,69%,83%,,,,,,
,,,20150228,8:00p,Northern Illinois,Central Michigan,NIU,CMU,73,55,18,4,1,35%,167,-178,134,134,31%,17%,,,,,,
,,,20150228,8:00p,Wyoming,UNLV,WYO,UNLV,57,69,-12,2,0,52%,120,-130,119.5,119.5,46%,61%,,,,,,
,,,20150228,8:00p,UNLV,Wyoming,UNLV,WYO,69,57,12,-2,1,48%,-130,120,119.5,119.5,54%,39%,,,,,,
,,,20150228,8:00p,UTEP,Southern Miss,UTEP,USM,60,63,-3,-11,0,56%,-660,540,126,126,58%,91%,,,,,,
,,,20150228,8:00p,Southern Miss,UTEP,USM,UTEP,63,60,3,11,1,44%,540,-660,126,126,42%,9%,,,,,,
,,,20150228,8:00p,Tulsa,Memphis,TLSA,MEM,74,72,2,2.5,1,53%,125,-135,127,127,50%,64%,,,,,,
,,,20150228,8:00p,Memphis,Tulsa,MEM,TLSA,72,74,-2,-2.5,0,47%,-135,125,127,127,50%,36%,,,,,,
,,,20150228,8:00p,Northeastern,Charleston,NE,COFC,65,56,9,-4,1,63%,-185,170,120.5,120.5,63%,62%,,,,,,
,,,20150228,8:00p,Charleston,Northeastern,COFC,NE,56,65,-9,4,0,37%,170,-185,120.5,120.5,37%,NaN,,,,,,
,,,20150228,8:00p,Saint Mary's,Santa Clara,PENN,YALE,70,71,-1,14.5,0,40%,1225,-1550,127.5,127.5,NaN,NaN,,,,,,
,,,20150228,8:00p,Santa Clara,Saint Mary's,YALE,PENN,71,70,1,-14.5,1,60%,-1550,1225,127.5,127.5,NaN,22%,,,,,,
,,,20150228,8:15p,Arkansas-Little Rock,Texas-Arlington,UALR,UTA,73,82,-9,4,0,65%,,,146.5,146.5,43%,37%,,,,,,
,,,20150228,8:15p,Texas-Arlington,Arkansas-Little Rock,UTA,UALR,82,73,9,-4,1,35%,,,146.5,146.5,57%,63%,,,,,,
,,,20150228,8:15p,Georgia Southern,Louisiana-Lafayette,PENN,YALE,58,68,-10,14.5,0,40%,1225,-1550,127.5,127.5,NaN,79%,,,,,,
,,,20150228,8:15p,Louisiana-Lafayette,Georgia Southern,YALE,PENN,68,58,10,-14.5,1,60%,-1550,1225,127.5,127.5,NaN,21%,,,,,,
,,,20150228,10:00p,BYU,Gonzaga,BYU,GONZ,73,70,3,7.5,1,48%,300,-330,154,154,57%,66%,,,,,,
,,,20150228,10:00p,Gonzaga,BYU,GONZ,BYU,70,73,-3,-7.5,0,52%,-330,300,154,154,43%,34%,,,,,,
,,,20150228,8:30p,Auburn,Texas A&M,AUB,TXAM,55,80,-25,12.5,0,51%,725,-925,137.5,137.5,45%,39%,,,,,,
,,,20150228,8:30p,Texas A&M,Auburn,TXAM,AUB,80,55,25,-12.5,1,49%,-925,725,137.5,137.5,55%,61%,,,,,,
,,,20150228,8:00p,Boise State,San Diego State,BSU,SDSU,56,46,10,7.5,1,53%,310,-340,117.5,117.5,62%,47%,,,,,,
,,,20150228,8:00p,San Diego State,Boise State,SDSU,BSU,46,56,-10,-7.5,0,47%,-340,310,117.5,117.5,38%,53%,,,,,,
,,,20150228,10:00p,New Mexico,Fresno State,UNM,FRES,55,59,-4,3,0,0%,155,-165,127,127,35%,30%,,,,,,
,,,20150228,10:00p,Fresno State,New Mexico,FRES,UNM,59,55,4,-3,1,0%,-165,155,127,127,65%,70%,,,,,,
,,,20150228,10:30p,UC Riverside,Cal State Northridge,PENN,YALE,76,83,-7,14.5,0,40%,1225,-1550,127.5,127.5,55%,95%,,,,,,
