date,time,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
20160102,8:30p,NOP,DAL,105,98,7,3.5,1,36,150.0,-160.0,205.5,205.5,23,33
20160102,8:30p,DAL,NOP,98,105,-7,-3.5,0,64,-160.0,150.0,205.5,205.5,77,67
20160102,8:30p,HOU,SAS,103,121,-18,11.0,0,44,600.0,-750.0,202.0,202.0,44,53
20160102,8:30p,SAS,HOU,121,103,18,-11.0,1,56,-750.0,600.0,202.0,202.0,56,47
20160102,9:00p,MEM,UTA,87,92,-5,-2.0,0,59,-130.0,110.0,184.5,184.5,67,60
20160102,9:00p,UTA,MEM,92,87,5,2.0,1,41,110.0,-130.0,184.5,184.5,33,40
20160102,10:30p,DEN,GSW,108,111,-3,15.0,0,44,1350.0,-2300.0,216.0,216.0,28,17
20160102,10:30p,GSW,DEN,111,108,3,-15.0,1,56,-2300.0,1350.0,216.0,216.0,72,83
20160102,10:30p,PHI,LAC,99,130,-31,13.5,0,38,1050.0,-1300.0,203.5,203.5,33,12
20160102,10:30p,LAC,PHI,130,99,31,-13.5,1,62,-1300.0,1050.0,203.5,203.5,67,88
20160103,3:30p,ATL,NYK,97,111,-14,-4.5,0,56,-190.0,165.0,200.5,200.5,65,58
20160103,3:30p,NYK,ATL,111,97,14,4.5,1,44,165.0,-190.0,200.5,200.5,35,42
20160103,3:30p,CHI,TOR,115,113,2,4.0,1,51,155.0,-175.0,195.0,195.0,60,55
20160103,3:30p,TOR,CHI,113,115,-2,-4.0,0,49,-175.0,155.0,195.0,195.0,40,45
20160103,6:00p,MIA,WAS,97,75,22,-1.5,1,54,-123.0,103.0,197.0,197.0,61,59
20160103,6:00p,WAS,MIA,75,97,-22,1.5,0,46,103.0,-123.0,197.0,197.0,39,41
20160103,9:00p,POR,DEN,112,106,6,-1.5,1,59,-125.0,105.0,203.5,203.5,66,77
20160103,9:00p,DEN,POR,106,112,-6,1.5,0,41,105.0,-125.0,203.5,203.5,34,23
20160103,9:30p,PHX,LAL,77,97,-20,-1.0,0,59,-115.0,105.0,209.0,209.0,63,64
20160103,9:30p,LAL,PHX,97,77,20,1.0,1,41,105.0,-115.0,209.0,209.0,37,36
20160104,7:00p,MIN,PHI,99,109,-10,-6.5,0,52,-255.0,215.0,203.5,203.5,64,66
20160104,7:00p,PHI,MIN,109,99,10,6.5,1,48,215.0,-255.0,203.5,203.5,36,34
20160104,7:00p,TOR,CLE,100,122,-22,8.0,0,51,315.0,-380.0,194.0,194.0,43,44
20160104,7:00p,CLE,TOR,122,100,22,-8.0,1,0,-380.0,315.0,194.0,194.0,57,56
20160104,7:30p,IND,MIA,100,103,-3,2.0,0,55,115.0,-135.0,193.5,193.5,47,55
20160104,7:30p,MIA,IND,103,100,3,-2.0,1,45,-135.0,115.0,193.5,193.5,53,45
20160104,7:30p,ORL,DET,89,115,-26,4.5,0,45,165.0,-190.0,198.5,198.5,36,59
20160104,7:30p,DET,ORL,115,89,26,-4.5,1,55,-190.0,165.0,198.5,198.5,64,41
20160104,7:30p,BOS,BKN,103,94,9,-7.0,1,57,-330.0,270.0,201.5,201.5,51,68
20160104,7:30p,BKN,BOS,94,103,-9,7.0,0,43,270.0,-330.0,201.5,201.5,49,32
20160104,8:00p,SAS,MIL,123,98,25,-9.5,1,61,-525.0,450.0,192.5,192.5,70,63
20160104,8:00p,MIL,SAS,98,123,-25,9.5,0,39,450.0,-525.0,192.5,192.5,30,37
20160104,8:00p,SAC,OKC,116,104,12,7.5,1,42,300.0,-360.0,214.5,214.5,32,26
20160104,8:00p,OKC,SAC,104,116,-12,-7.5,0,58,-360.0,300.0,214.5,214.5,68,74
20160104,9:00p,HOU,UTA,93,91,2,-3.5,1,56,-160.0,140.0,198.0,198.0,66,67
20160104,9:00p,UTA,HOU,91,93,-2,3.5,0,44,140.0,-160.0,198.0,198.0,34,33
20160104,10:00p,MEM,POR,91,78,13,-1.5,1,0,-125.0,105.0,195.5,195.5,62,62
20160104,10:00p,POR,MEM,78,91,-13,1.5,0,48,105.0,-125.0,195.5,195.5,38,38
20160104,10:30p,CHA,GSW,101,111,-10,12.5,0,41,650.0,-1000.0,212.0,212.0,22,16
20160104,10:30p,GSW,CHA,111,101,10,-12.5,1,59,-1000.0,650.0,212.0,212.0,78,84
20160105,8:00p,NYK,ATL,107,101,6,7.5,1,48,290.0,-350.0,203.0,203.0,45,31
20160105,8:00p,ATL,NYK,101,107,-6,-7.5,0,52,-350.0,290.0,203.0,203.0,55,69
20160105,8:00p,MIL,CHI,106,117,-11,8.5,0,52,325.0,-400.0,201.0,201.0,33,54
20160105,8:00p,CHI,MIL,117,106,11,-8.5,1,48,-400.0,325.0,201.0,201.0,67,46
20160105,8:30p,SAC,DAL,116,117,-1,7.0,0,40,265.0,-325.0,213.0,213.0,28,27
20160105,8:30p,DAL,SAC,117,116,1,-7.0,1,60,-325.0,265.0,213.0,213.0,72,73
20160105,10:30p,GSW,LAL,109,88,21,-13.5,1,66,-1900.0,1200.0,211.5,211.5,81,84
20160105,10:30p,LAL,GSW,88,109,-21,13.5,0,34,1200.0,-1900.0,211.5,211.5,19,16
20160106,7:00p,IND,ORL,95,86,9,-3.5,1,55,-155.0,145.0,198.5,198.5,68,73
20160106,7:00p,ORL,IND,86,95,-9,3.5,0,45,145.0,-155.0,198.5,198.5,32,27
20160106,7:00p,NYK,MIA,98,90,8,7.5,1,52,275.0,-335.0,193.0,193.0,62,75
20160106,7:00p,MIA,NYK,90,98,-8,-7.5,0,48,-335.0,275.0,193.0,193.0,38,25
20160106,7:00p,CLE,WAS,121,115,6,-7.5,1,58,-340.0,280.0,202.0,202.0,68,75
20160106,7:00p,WAS,CLE,115,121,-6,7.5,0,42,280.0,-340.0,202.0,202.0,32,25
20160106,7:30p,TOR,BKN,91,74,17,-7.0,1,58,-290.0,260.0,195.5,195.5,64,59
20160106,7:30p,BKN,TOR,74,91,-17,7.0,0,42,260.0,-290.0,195.5,195.5,36,41
20160106,7:30p,DET,BOS,99,94,5,3.0,1,47,140.0,-150.0,202.0,202.0,43,66
20160106,7:30p,BOS,DET,94,99,-5,-3.0,0,53,-150.0,140.0,202.0,202.0,57,34
20160106,8:00p,DAL,NOP,100,91,9,8.5,1,54,325.0,-360.0,204.5,204.5,62,59
20160106,8:00p,NOP,DAL,91,100,-9,-8.5,0,46,-360.0,325.0,204.5,204.5,38,41
20160106,8:00p,DEN,MIN,78,74,4,3.5,1,56,145.0,-155.0,202.0,202.0,44,55
20160106,8:00p,MIN,DEN,74,78,-4,-3.5,0,44,-155.0,145.0,202.0,202.0,56,45
20160106,8:30p,UTA,SAS,98,123,-25,13.5,0,47,1100.0,-1400.0,183.5,183.5,45,32
20160106,8:30p,SAS,UTA,123,98,25,-13.5,1,53,-1400.0,1100.0,183.5,183.5,55,68
20160106,9:00p,CHA,PHX,102,111,-9,-2.0,0,60,-125.0,115.0,203.5,203.5,70,57
20160106,9:00p,PHX,CHA,111,102,9,2.0,1,40,115.0,-125.0,203.5,203.5,30,43
20160106,9:30p,MEM,OKC,94,112,-18,9.0,0,45,335.0,-420.0,199.0,199.0,36,52
20160106,9:30p,OKC,MEM,112,94,18,-9.0,1,55,-420.0,335.0,199.0,199.0,64,48
20160106,10:00p,LAC,POR,109,98,11,-3.5,1,58,-160.0,150.0,205.5,205.5,73,57
20160106,10:00p,POR,LAC,98,109,-11,3.5,0,42,150.0,-160.0,205.5,205.5,27,43
20160107,7:00p,ATL,PHI,126,98,28,-9.5,1,61,-475.0,420.0,207.5,207.5,69,77
20160107,7:00p,PHI,ATL,98,126,-28,9.5,0,39,420.0,-475.0,207.5,207.5,31,23
20160107,8:00p,BOS,CHI,92,101,-9,6.0,0,50,210.0,-250.0,204.5,204.5,44,46
20160107,8:00p,CHI,BOS,101,92,9,-6.0,1,50,-250.0,210.0,204.5,204.5,56,54
20160107,8:00p,UTA,HOU,94,103,-9,6.5,0,52,230.0,-250.0,196.5,196.5,54,48
20160107,8:00p,HOU,UTA,103,94,9,-6.5,1,48,-250.0,230.0,196.5,196.5,46,52
20160107,10:30p,LAL,SAC,115,118,-3,9.0,0,44,375.0,-470.0,214.5,214.5,35,25
20160107,10:30p,SAC,LAL,118,115,3,-9.0,1,56,-470.0,375.0,214.5,214.5,65,75
20160108,7:00p,TOR,WAS,97,88,9,-2.0,1,54,-135.0,115.0,202.5,202.5,32,50
20160108,7:00p,WAS,TOR,88,97,-9,2.0,0,46,115.0,-135.0,202.5,202.5,68,50
20160108,7:30p,ORL,BKN,83,77,6,-3.5,1,53,-160.0,140.0,191.5,191.5,56,50
20160108,7:30p,BKN,ORL,77,83,-6,3.5,0,47,140.0,-160.0,191.5,191.5,44,50
20160108,8:00p,IND,NOP,91,86,5,-2.0,1,61,-125.0,115.0,205.5,205.5,58,50
20160108,8:00p,NOP,IND,86,91,-5,2.0,0,39,115.0,-125.0,205.5,205.5,42,50
20160108,8:00p,CLE,MIN,125,99,26,-10.0,1,59,-550.0,425.0,195.0,195.0,77,50
20160108,8:00p,MIN,CLE,99,125,-26,10.0,0,41,425.0,-550.0,195.0,195.0,23,50
20160108,8:00p,DAL,MIL,95,96,-1,0.0,0,56,-105.0,-105.0,204.5,204.5,73,50
20160108,8:00p,MIL,DAL,96,95,1,0.0,1,44,-105.0,-105.0,204.5,204.5,27,50
20160108,8:00p,DEN,MEM,84,91,-7,5.5,0,40,190.0,-230.0,189.0,189.0,51,50
20160108,8:00p,MEM,DEN,91,84,7,-5.5,1,60,-230.0,190.0,189.0,189.0,49,50
20160108,8:30p,NYK,SAS,99,100,-1,14.5,0,49,1250.0,-2000.0,196.0,196.0,39,50
20160108,8:30p,SAS,NYK,100,99,1,-14.5,1,51,-2000.0,1250.0,196.0,196.0,61,50
20160108,9:30p,MIA,PHX,103,95,8,-5.0,1,65,-200.0,185.0,197.5,197.5,72,50
20160108,9:30p,PHX,MIA,95,103,-8,5.0,0,35,185.0,-200.0,197.5,197.5,28,50
20160108,10:00p,GSW,POR,128,108,20,-9.0,1,66,-500.0,400.0,214.5,214.5,68,50
20160108,10:00p,POR,GSW,108,128,-20,9.0,0,34,400.0,-500.0,214.5,214.5,32,50
20160108,10:30p,OKC,LAL,117,113,4,-15.0,1,63,-1800.0,1400.0,212.0,212.0,81,50
20160108,10:30p,LAL,OKC,113,117,-4,15.0,0,37,1400.0,-1800.0,212.0,212.0,19,50
20160109,3:30p,CHA,LAC,83,97,-14,8.5,0,41,340.0,-380.0,203.0,203.0,26,44
20160109,3:30p,LAC,CHA,97,83,14,-8.5,1,59,-380.0,340.0,203.0,203.0,74,56
20160109,5:00p,CHI,ATL,105,120,-15,2.5,0,56,125.0,-145.0,208.5,208.5,56,70
20160109,5:00p,ATL,CHI,120,105,15,-2.5,1,44,-145.0,125.0,208.5,208.5,44,30
20160109,7:00p,WAS,ORL,105,99,6,3.5,1,47,145.0,-155.0,199.0,199.0,40,52
20160109,7:00p,ORL,WAS,99,105,-6,-3.5,0,53,-155.0,145.0,199.0,199.0,60,48
20160109,7:30p,BKN,DET,89,103,-14,11.0,0,52,525.0,-750.0,194.5,194.5,48,57
20160109,7:30p,DET,BKN,103,89,14,-11.0,1,48,-750.0,525.0,194.5,194.5,52,43
20160109,7:30p,TOR,PHI,108,95,13,-9.0,1,68,-470.0,375.0,202.5,202.5,76,89
20160109,7:30p,PHI,TOR,95,108,-13,9.0,0,32,375.0,-470.0,202.5,202.5,24,11
20160109,9:00p,MIA,UTA,83,98,-15,-1.5,0,57,-125.0,105.0,182.5,182.5,61,54
