game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,pick_sportsplays,spread_percentage_sportsplays,spread_percentage_vegas
,2016,2,20160918,3:25p,Oakland,Atlanta,OAK,ATL,28,35,-7,-4,0,50,-200,170,47.5,47.5,11946,63,68
,2016,2,20160918,3:25p,Jacksonville,San Diego,JAC,SD,14,38,-24,2.5,0,67,130,-150,47.5,47.5,10741,57,58
,2016,2,20160918,3:25p,San Diego,Jacksonville,SD,JAC,38,14,24,-2.5,1,33,-150,130,47.5,47.5,8031,43,42
,2016,2,20160918,7:30p,Green Bay,Minnesota,GB,MIN,14,17,-3,-2,0,62,-130,110,42.5,42.5,26101,78,78
,2016,2,20160918,7:30p,Minnesota,Green Bay,MIN,GB,17,14,3,2,1,38,110,-130,42.5,42.5,7479,22,22
,2016,2,20160919,7:30p,Philadelphia,Chicago,PHI,CHI,29,14,15,3,1,45,137,-157,43,43,15867,54,41
,2016,2,20160919,7:30p,Chicago,Philadelphia,CHI,PHI,14,29,-15,-3,0,55,-157,137,43,43,13604,46,59
,2016,3,20160922,7:25p,Houston,New England,HOU,NE,0,27,-27,0,0,56,-102,-108,38.5,38.5,14769,58,57
,2016,3,20160922,7:25p,New England,Houston,NE,HOU,27,0,27,0,1,44,-108,-102,38.5,38.5,10733,42,43
,2016,3,20160925,12:00p,Denver,Cincinnati,DEN,CIN,29,17,12,3.5,1,54,165,-190,41.5,41.5,7379,60,48
,2016,3,20160925,12:00p,Cincinnati,Denver,CIN,DEN,17,29,-12,-3.5,0,46,-190,165,41.5,41.5,4868,40,52
,2016,3,20160925,12:00p,Oakland,Tennessee,OAK,TEN,17,10,7,-1,1,43,-128,108,47,47,8345,60,69
,2016,3,20160925,12:00p,Tennessee,Oakland,TEN,OAK,10,17,-7,2,0,0,108,-128,47,47,5461,40,31
,2016,3,20160925,12:00p,Arizona,Buffalo,ARI,BUF,18,33,-15,-5,0,60,-220,180,48,48,15820,78,68
,2016,3,20160925,12:00p,Buffalo,Arizona,BUF,ARI,33,18,15,5,1,40,180,-220,48,48,4341,22,32
,2016,3,20160925,12:00p,Baltimore,Jacksonville,BAL,JAC,19,17,2,0,1,46,-123,113,45,45,5772,46,38
,2016,3,20160925,12:00p,Jacksonville,Baltimore,JAC,BAL,17,19,-2,0,0,54,113,-123,45,45,6785,54,62
,2016,3,20160925,12:00p,Washington,N.Y. Giants,WAS,NYG,29,27,2,3,1,52,160,-185,47,47,4323,34,35
,2016,3,20160925,12:00p,N.Y. Giants,Washington,NYG,WAS,27,29,-2,-3,0,48,-185,160,47,47,8305,66,65
,2016,3,20160925,12:00p,Detroit,Green Bay,DET,GB,27,34,-7,7,0,62,220,-260,47.5,47.5,6211,38,33
,2016,3,20160925,12:00p,Green Bay,Detroit,GB,DET,34,27,7,-7,1,38,-260,220,47.5,47.5,10075,62,67
,2016,3,20160925,12:00p,Minnesota,Carolina,MIN,CAR,22,10,12,7,1,41,220,-260,42.5,42.5,5460,33,38
,2016,3,20160925,12:00p,Carolina,Minnesota,CAR,MIN,10,22,-12,-7,0,59,-260,220,42.5,42.5,11036,67,62
,2016,3,20160925,3:05p,San Francisco,Seattle,SF,SEA,18,37,-19,11.5,0,56,375,-470,42,42,9939,56,59
,2016,3,20160925,3:05p,Seattle,San Francisco,SEA,SF,37,18,19,-11.5,1,44,-470,375,42,42,7825,44,41
,2016,3,20160925,3:05p,Los Angeles,Tampa Bay,LA,TB,37,32,5,3.5,1,46,160,-185,40.5,40.5,6283,31,23
,2016,3,20160925,3:05p,Tampa Bay,Los Angeles,TB,LA,32,37,-5,-3.5,0,54,-185,160,40.5,40.5,13695,69,77
,2016,3,20160925,3:25p,Pittsburgh,Philadelphia,PIT,PHI,3,34,-31,-4,0,65,-200,170,46.5,46.5,19701,73,75
,2016,3,20160925,3:25p,Philadelphia,Pittsburgh,PHI,PIT,34,3,31,4,1,35,170,-200,46.5,46.5,7389,27,25
,2016,3,20160925,3:25p,N.Y. Jets,Kansas City,NYJ,KC,3,24,-21,3,0,52,150,-170,44.5,44.5,9386,49,54
,2016,3,20160925,3:25p,Kansas City,N.Y. Jets,KC,NYJ,24,3,21,-3,1,48,-170,150,44.5,44.5,9613,51,46
,2016,3,20160925,3:25p,San Diego,Indianapolis,SD,IND,22,26,-4,0,0,55,110,-120,51.5,51.5,10106,46,45
,2016,3,20160925,3:25p,Indianapolis,San Diego,IND,SD,26,22,4,0,1,45,-120,110,51.5,51.5,12022,54,55
,2016,3,20160925,7:30p,Chicago,Dallas,CHI,DAL,17,31,-14,7,0,42,220,-260,45,45,6511,24,23
,2016,3,20160925,7:30p,Dallas,Chicago,DAL,CHI,31,17,14,-7,1,58,-260,220,45,45,21064,76,77
,2016,3,20160926,7:30p,Atlanta,New Orleans,ATL,NO,45,32,13,2.5,1,43,135,-155,54,54,12800,36,40
,2016,3,20160926,7:30p,New Orleans,Atlanta,NO,ATL,32,45,-13,-2.5,0,57,-155,135,54,54,23059,64,60
,2016,4,20160929,7:25p,Miami,Cincinnati,MIA,CIN,7,22,-15,8.5,0,49,295,-355,46,46,8871,37,39
,2016,4,20160929,7:25p,Cincinnati,Miami,CIN,MIA,22,7,15,-8.5,1,51,-355,295,46,46,14926,63,61
,2016,4,20161002,8:30a,Indianapolis,Jacksonville,IND,JAC,27,30,-3,0,0,59,-110,-110,48,48,6773,63,64
,2016,4,20161002,8:30a,Jacksonville,Indianapolis,JAC,IND,30,27,3,0,1,41,-110,-110,48,48,4036,37,36
,2016,4,20161002,12:00p,Cleveland,Washington,CLE,WAS,20,31,-11,8.5,0,54,280,-340,48,48,7861,47,47
,2016,4,20161002,12:00p,Washington,Cleveland,WAS,CLE,31,20,11,-8.5,1,46,-340,280,48,48,8853,53,53
,2016,4,20161002,12:00p,Buffalo,New England,BUF,NE,16,0,16,3.5,1,41,158,-180,41,41,4516,27,32
,2016,4,20161002,12:00p,New England,Buffalo,NE,BUF,0,16,-16,-3.5,0,59,-180,158,41,41,11964,73,68
,2016,4,20161002,12:00p,Seattle,N.Y. Jets,SEA,NYJ,27,17,10,0,1,43,-110,-110,40,40,8157,48,39
,2016,4,20161002,12:00p,N.Y. Jets,Seattle,NYJ,SEA,17,27,-10,0,0,57,-110,-110,40,40,8688,52,61
,2016,4,20161002,12:00p,Carolina,Atlanta,CAR,ATL,33,48,-15,-3,0,59,-145,125,48.5,48.5,12132,67,68
,2016,4,20161002,12:00p,Atlanta,Carolina,ATL,CAR,48,33,15,3,1,41,125,-145,48.5,48.5,5999,33,32
,2016,4,20161002,12:00p,Detroit,Chicago,DET,CHI,14,17,-3,-3,0,55,-170,150,47.5,47.5,11745,76,73
,2016,4,20161002,12:00p,Chicago,Detroit,CHI,DET,17,14,3,3,1,45,150,-170,47.5,47.5,3674,24,27
,2016,4,20161002,12:00p,Tennessee,Houston,TEN,HOU,20,27,-7,4,0,52,170,-200,40,40,4711,33,36
,2016,4,20161002,12:00p,Houston,Tennessee,HOU,TEN,27,20,7,-4,1,48,-200,170,40,40,9585,67,64
,2016,4,20161002,12:00p,Oakland,Baltimore,OAK,BAL,28,27,1,3,1,54,150,-170,44.5,44.5,9523,61,66
,2016,4,20161002,12:00p,Baltimore,Oakland,BAL,OAK,27,28,-1,-3,0,46,-170,150,44.5,44.5,6131,39,34
,2016,4,20161002,3:05p,Denver,Tampa Bay,DEN,TB,27,7,20,-3,1,58,-185,160,43,43,23923,77,71
,2016,4,20161002,3:05p,Tampa Bay,Denver,TB,DEN,7,27,-20,3,0,42,160,-185,43,43,7254,23,29
,2016,4,20161002,3:25p,Dallas,San Francisco,DAL,SF,24,17,7,0,1,57,-118,108,44.5,44.5,17865,68,68
,2016,4,20161002,3:25p,San Francisco,Dallas,SF,DAL,17,24,-7,0,0,43,108,-118,44.5,44.5,8277,32,32
,2016,4,20161002,3:25p,New Orleans,San Diego,NO,SD,35,34,1,4,1,53,175,-210,54,54,9441,52,45
,2016,4,20161002,3:25p,San Diego,New Orleans,SD,NO,34,35,-1,-4,0,47,-210,175,54,54,8739,48,55
,2016,4,20161002,3:25p,Los Angeles,Arizona,LA,ARI,17,13,4,10.5,1,45,350,-440,44,44,8921,46,30
,2016,4,20161002,3:25p,Arizona,Los Angeles,ARI,LA,13,17,-4,-10.5,0,55,-440,350,44,44,10407,54,70
,2016,4,20161002,7:30p,Kansas City,Pittsburgh,KC,PIT,14,43,-29,4,0,54,165,-190,48.5,48.5,9646,31,24
,2016,4,20161002,7:30p,Pittsburgh,Kansas City,PIT,KC,43,14,29,-4,1,46,-190,165,48.5,48.5,21704,69,76
,2016,4,20161003,7:30p,N.Y. Giants,Minnesota,NYG,MIN,10,24,-14,3.5,0,44,165,-190,42.5,42.5,19075,44,44
,2016,4,20161003,7:30p,Minnesota,N.Y. Giants,MIN,NYG,24,10,14,-3.5,1,56,-190,165,42.5,42.5,24305,56,56
,2016,5,20161006,7:25p,Arizona,San Francisco,ARI,SF,33,21,12,-3.5,1,58,-190,165,42.5,42.5,13367,62,63
,2016,5,20161006,7:25p,San Francisco,Arizona,SF,ARI,21,33,-12,3.5,0,42,165,-190,42.5,42.5,8346,38,37
,2016,5,20161009,12:00p,Houston,Minnesota,HOU,MIN,13,31,-18,7,0,41,225,-265,40.5,40.5,5376,30,32
,2016,5,20161009,12:00p,Minnesota,Houston,MIN,HOU,31,13,18,-7,1,59,-265,225,40.5,40.5,12436,70,68
,2016,5,20161009,12:00p,Tennessee,Miami,TEN,MIA,30,17,13,2.5,1,58,115,-135,44.5,44.5,7034,55,55
,2016,5,20161009,12:00p,Miami,Tennessee,MIA,TEN,17,30,-13,-2.5,0,42,-135,115,44.5,44.5,5705,45,45
,2016,5,20161009,12:00p,New England,Cleveland,NE,CLE,33,13,20,-11.5,1,64,-470,375,47.5,47.5,19873,81,82
,2016,5,20161009,12:00p,Cleveland,New England,CLE,NE,13,33,-20,11.5,0,36,375,-470,47.5,47.5,4564,19,18
,2016,5,20161009,12:00p,N.Y. Jets,Pittsburgh,NYJ,PIT,13,31,-18,10,0,53,335,-420,50,50,6569,29,47
,2016,5,20161009,12:00p,Pittsburgh,N.Y. Jets,PIT,NYJ,31,13,18,-10,1,47,-420,335,50,50,16139,71,53
,2016,5,20161009,12:00p,Washington,Baltimore,WAS,BAL,16,10,6,4,1,43,170,-200,45,45,6508,52,52
,2016,5,20161009,12:00p,Baltimore,Washington,BAL,WAS,10,16,-6,-4,0,57,-200,170,45,45,6095,48,48
,2016,5,20161009,12:00p,Philadelphia,Detroit,PHI,DET,23,24,-1,-3.5,0,53,-185,160,46,46,13438,68,63
,2016,5,20161009,12:00p,Detroit,Philadelphia,DET,PHI,24,23,1,3.5,1,47,160,-185,46,46,6376,32,37
,2016,5,20161009,12:00p,Chicago,Indianapolis,CHI,IND,23,29,-6,3.5,0,54,170,-200,47.5,47.5,5775,39,42
,2016,5,20161009,12:00p,Indianapolis,Chicago,IND,CHI,29,23,6,-3.5,1,46,-200,170,47.5,47.5,8885,61,58
,2016,5,20161009,3:05p,Atlanta,Denver,ATL,DEN,23,16,7,4,1,44,170,-200,44.5,44.5,9628,42,41
,2016,5,20161009,3:05p,Denver,Atlanta,DEN,ATL,16,23,-7,-4,0,56,-200,170,44.5,44.5,13276,58,59
,2016,5,20161009,3:25p,Buffalo,Los Angeles,BUF,LA,30,19,11,-2.5,1,42,-135,115,41.5,41.5,10002,50,54
,2016,5,20161009,3:25p,Los Angeles,Buffalo,LA,BUF,19,30,-11,2.5,0,58,115,-135,41.5,41.5,9816,50,46
,2016,5,20161009,3:25p,San Diego,Oakland,SD,OAK,31,34,-3,4,0,51,170,-200,50.5,50.5,11161,46,45
,2016,5,20161009,3:25p,Oakland,San Diego,OAK,SD,34,31,3,-4,1,49,-200,170,50.5,50.5,12896,54,55
,2016,5,20161009,3:25p,Cincinnati,Dallas,CIN,DAL,14,28,-14,-1,0,55,-133,113,46,46,13713,58,67
,2016,5,20161009,3:25p,Dallas,Cincinnati,DAL,CIN,28,14,14,1,1,45,113,-133,46,46,9929,42,33
,2016,5,20161009,7:30p,N.Y. Giants,Green Bay,NYG,GB,16,23,-7,7.5,0,46,255,-310,49.5,49.5,8502,35,37
,2016,5,20161009,7:30p,Green Bay,N.Y. Giants,GB,NYG,23,16,7,-7.5,1,54,-310,255,49.5,49.5,15597,65,63
,2016,5,20161010,7:30p,Tampa Bay,Carolina,TB,CAR,17,14,3,5.5,1,48,205,-245,46.5,46.5,10935,44,44
,2016,5,20161010,7:30p,Carolina,Tampa Bay,CAR,TB,14,17,-3,-5.5,0,52,-245,205,46.5,46.5,13682,56,56
,2016,6,20161013,7:25p,Denver,San Diego,DEN,SD,13,21,-8,-3,0,54,-160,140,44.5,44.5,18861,67,66
,2016,6,20161013,7:25p,San Diego,Denver,SD,DEN,21,13,8,3,1,46,140,-160,44.5,44.5,9406,33,34
,2016,6,20161016,12:00p,Cincinnati,New England,CIN,NE,17,35,-18,9,0,46,290,-350,48.5,48.5,6552,23,26
,2016,6,20161016,12:00p,New England,Cincinnati,NE,CIN,35,17,18,-9,1,54,-350,290,48.5,48.5,21613,77,74
,2016,6,20161016,12:00p,Baltimore,N.Y. Giants,BAL,NYG,23,27,-4,3.5,0,51,165,-190,42.5,42.5,6776,48,46
,2016,6,20161016,12:00p,N.Y. Giants,Baltimore,NYG,BAL,27,23,4,-3.5,1,49,-190,165,42.5,42.5,7239,52,54
,2016,6,20161016,12:00p,Carolina,New Orleans,CAR,NO,38,41,-3,-2.5,0,51,-145,125,53.5,53.5,5957,46,54
,2016,6,20161016,12:00p,New Orleans,Carolina,NO,CAR,41,38,3,2.5,1,49,125,-145,53.5,53.5,6896,54,46
,2016,6,20161016,12:00p,Pittsburgh,Miami,PIT,MIA,15,30,-15,-7.5,0,55,-330,270,49,49,16418,75,65
,2016,6,20161016,12:00p,Miami,Pittsburgh,MIA,PIT,30,15,15,7.5,1,45,270,-330,49,49,5496,25,35
,2016,6,20161016,12:00p,Jacksonville,Chicago,JAC,CHI,17,16,1,2.5,1,59,120,-140,46,46,6117,57,51
,2016,6,20161016,12:00p,Chicago,Jacksonville,CHI,JAC,16,17,-1,-2.5,0,41,-140,120,46,46,4690,43,49
,2016,6,20161016,12:00p,San Francisco,Buffalo,SF,BUF,16,45,-29,8.5,0,52,280,-340,43.5,43.5,7078,47,55
,2016,6,20161016,12:00p,Buffalo,San Francisco,BUF,SF,45,16,29,-8.5,1,48,-340,280,43.5,43.5,8091,53,45
,2016,6,20161016,12:00p,Los Angeles,Detroit,LA,DET,28,31,-3,2.5,0,51,125,-145,44.5,44.5,4883,43,38
,2016,6,20161016,12:00p,Detroit,Los Angeles,DET,LA,31,28,3,-2.5,1,49,-145,125,44.5,44.5,6591,57,62
,2016,6,20161016,12:00p,Cleveland,Tennessee,CLE,TEN,26,28,-2,9,0,57,270,-330,45,45,4894,45,48
,2016,6,20161016,12:00p,Tennessee,Cleveland,TEN,CLE,28,26,2,-9,1,43,-330,270,45,45,5881,55,52
,2016,6,20161016,12:00p,Philadelphia,Washington,PHI,WAS,20,27,-7,-3,0,60,-160,140,45,45,11073,63,58
,2016,6,20161016,12:00p,Washington,Philadelphia,WAS,PHI,27,20,7,3,1,40,140,-160,45,45,6559,37,42
,2016,6,20161016,3:05p,Kansas City,Oakland,KC,OAK,26,10,16,0,1,41,-120,110,47,47,13319,53,53
,2016,6,20161016,3:05p,Oakland,Kansas City,OAK,KC,10,26,-16,0,0,59,110,-120,47,47,11768,47,47
,2016,6,20161016,3:25p,Atlanta,Seattle,ATL,SEA,24,26,-2,7.5,0,59,240,-280,45.5,45.5,14043,57,57
,2016,6,20161016,3:25p,Seattle,Atlanta,SEA,ATL,26,24,2,-7.5,1,41,-280,240,45.5,45.5,10489,43,43
,2016,6,20161016,3:25p,Dallas,Green Bay,DAL,GB,30,16,14,5,1,44,190,-230,47,47,10303,46,42
,2016,6,20161016,3:25p,Green Bay,Dallas,GB,DAL,16,30,-14,-5,0,56,-230,190,47,47,11996,54,58
,2016,6,20161016,7:30p,Indianapolis,Houston,IND,HOU,23,26,-3,3,0,55,145,-165,48,48,10503,45,46
,2016,6,20161016,7:30p,Houston,Indianapolis,HOU,IND,26,23,3,-3,1,45,-165,145,48,48,12735,55,54
,2016,6,20161017,7:30p,N.Y. Jets,Arizona,NYJ,ARI,3,28,-25,9,0,46,300,-360,46,46,9717,36,35
,2016,6,20161017,7:30p,Arizona,N.Y. Jets,ARI,NYJ,28,3,25,-9,1,54,-360,300,46,46,17079,64,65
,2016,7,20161020,7:25p,Chicago,Green Bay,CHI,GB,10,26,-16,9,0,44,285,-345,47,47,6782,30,32
,2016,7,20161020,7:25p,Green Bay,Chicago,GB,CHI,26,10,16,-9,1,56,-345,285,47,47,16194,70,68
,2016,7,20161023,8:30a,N.Y. Giants,Los Angeles,NYG,LA,17,10,7,-2.5,1,56,-145,125,44.5,44.5,6418,58,62
,2016,7,20161023,8:30a,Los Angeles,N.Y. Giants,LA,NYG,10,17,-7,2.5,0,44,125,-145,44.5,44.5,4593,42,38
,2016,7,20161023,12:00p,Minnesota,Philadelphia,MIN,PHI,10,21,-11,-3,0,66,-160,140,39.5,39.5,14389,66,70
,2016,7,20161023,12:00p,Philadelphia,Minnesota,PHI,MIN,21,10,11,3,1,0,140,-160,39.5,39.5,7499,34,30
,2016,7,20161023,12:00p,New Orleans,Kansas City,NO,KC,21,27,-6,7,0,53,200,-240,51,51,6866,43,43
,2016,7,20161023,12:00p,Kansas City,New Orleans,KC,NO,27,21,6,-7,1,47,-240,200,51,51,9090,57,57
,2016,7,20161023,12:00p,Washington,Detroit,WAS,DET,17,20,-3,0,0,51,,,49.5,49.5,6135,51,56
,2016,7,20161023,12:00p,Detroit,Washington,DET,WAS,20,17,3,0,1,49,,,49.5,49.5,5812,49,44
,2016,7,20161023,12:00p,Cleveland,Cincinnati,CLE,CIN,17,31,-14,11.5,0,55,380,-475,44.5,44.5,5121,39,45
,2016,7,20161023,12:00p,Cincinnati,Cleveland,CIN,CLE,31,17,14,-11.5,1,45,-475,380,44.5,44.5,7891,61,55
,2016,7,20161023,12:00p,Buffalo,Miami,BUF,MIA,25,28,-3,-2.5,0,54,-140,120,44,44,9538,63,58
,2016,7,20161023,12:00p,Miami,Buffalo,MIA,BUF,28,25,3,2.5,1,46,120,-140,44,44,5588,37,42
,2016,7,20161023,12:00p,Oakland,Jacksonville,OAK,JAC,33,16,17,0,1,68,,,47.5,47.5,9912,74,68
,2016,7,20161023,12:00p,Jacksonville,Oakland,JAC,OAK,16,33,-17,0,0,32,,,47.5,47.5,3491,26,32
,2016,7,20161023,12:00p,Indianapolis,Tennessee,IND,TEN,34,26,8,3,1,42,155,-175,47.5,47.5,5685,53,54
,2016,7,20161023,12:00p,Tennessee,Indianapolis,TEN,IND,26,34,-8,-3,0,58,-175,155,47.5,47.5,4951,47,46
,2016,7,20161023,12:00p,Baltimore,N.Y. Jets,BAL,NYJ,16,24,-8,1,0,64,108,-128,41,41,7218,65,56
,2016,7,20161023,12:00p,N.Y. Jets,Baltimore,NYJ,BAL,24,16,8,-1,1,36,-128,108,41,41,3870,35,44
,2016,7,20161023,3:05p,San Diego,Atlanta,SD,ATL,33,30,3,4.5,1,52,175,-210,53.5,53.5,10663,40,42
,2016,7,20161023,3:05p,Atlanta,San Diego,ATL,SD,30,33,-3,-4.5,0,48,-210,175,53.5,53.5,15867,60,58
,2016,7,20161023,3:05p,Tampa Bay,San Francisco,TB,SF,34,17,17,0,1,55,105,-115,45,45,7226,58,47
,2016,7,20161023,3:05p,San Francisco,Tampa Bay,SF,TB,17,34,-17,0,0,45,-115,105,45,45,5146,42,53
,2016,7,20161023,3:25p,New England,Pittsburgh,NE,PIT,27,16,11,-8.5,1,63,-325,265,50,50,27937,83,79
,2016,7,20161023,3:25p,Pittsburgh,New England,PIT,NE,16,27,-11,8.5,0,37,265,-325,50,50,5875,17,21
,2016,7,20161023,7:30p,Seattle,Arizona,SEA,ARI,6,6,0,1,0,53,118,-138,43,43,11259,59,51
,2016,7,20161023,7:30p,Arizona,Seattle,ARI,SEA,6,6,0,-1,0,47,-138,118,43,43,7873,41,49
,2016,7,20161024,7:30p,Houston,Denver,HOU,DEN,9,27,-18,9.5,0,45,335,-420,40.5,40.5,11863,35,37
,2016,7,20161024,7:30p,Denver,Houston,DEN,HOU,27,9,18,-9.5,1,55,-420,335,40.5,40.5,21848,65,63
,2016,8,20161027,7:25p,Jacksonville,Tennessee,JAC,TEN,22,36,-14,3,0,40,130,-150,43.5,43.5,5381,34,36
,2016,8,20161027,7:25p,Tennessee,Jacksonville,TEN,JAC,36,22,14,-3,1,60,-150,130,43.5,43.5,10265,66,64
,2016,8,20161030,8:30a,Washington,Cincinnati,WAS,CIN,27,27,0,2.5,0,41,130,-150,49.5,49.5,3781,33,36
,2016,8,20161030,8:30a,Cincinnati,Washington,CIN,WAS,27,27,0,-2.5,0,59,-150,130,49.5,49.5,7697,67,64
,2016,8,20161030,3:25p,Green Bay,Atlanta,GB,ATL,32,33,-1,3,0,53,145,-165,51,51,13412,44,34
,2016,8,20161030,3:25p,Atlanta,Green Bay,ATL,GB,33,32,1,-3,1,47,-165,145,51,51,16871,56,66
,2016,8,20161030,12:00p,Detroit,Houston,DET,HOU,13,20,-7,0,0,63,105,-115,46.5,46.5,7734,54,53
,2016,8,20161030,12:00p,Houston,Detroit,HOU,DET,20,13,7,0,1,37,-115,105,46.5,46.5,6481,46,47
,2016,8,20161030,12:00p,Seattle,New Orleans,SEA,NO,20,25,-5,0,0,41,-105,-105,50,50,9682,56,56
,2016,8,20161030,12:00p,New Orleans,Seattle,NO,SEA,25,20,5,0,1,59,-105,-105,50,50,7589,44,44
,2016,8,20161030,12:00p,New England,Buffalo,NE,BUF,41,25,16,-7,1,48,-250,210,48.5,48.5,23624,83,80
,2016,8,20161030,12:00p,Buffalo,New England,BUF,NE,25,41,-16,7,0,52,210,-250,48.5,48.5,4716,17,20
,2016,8,20161030,12:00p,N.Y. Jets,Cleveland,NYJ,CLE,31,28,3,-2.5,1,51,-135,115,45.5,45.5,8400,66,62
,2016,8,20161030,12:00p,Cleveland,N.Y. Jets,CLE,NYJ,28,31,-3,2.5,0,49,115,-135,45.5,45.5,4383,34,38
,2016,8,20161030,12:00p,Oakland,Tampa Bay,OAK,TB,30,24,6,0,1,54,103,-113,47.5,47.5,12040,71,60
,2016,8,20161030,12:00p,Tampa Bay,Oakland,TB,OAK,24,30,-6,0,0,46,-113,103,47.5,47.5,4893,29,40
,2016,8,20161030,12:00p,Kansas City,Indianapolis,KC,IND,30,14,16,-2.5,1,38,-145,125,50.5,50.5,7548,53,47
,2016,8,20161030,12:00p,Indianapolis,Kansas City,IND,KC,14,30,-16,2.5,0,62,125,-145,50.5,50.5,6663,47,53
,2016,8,20161030,3:05p,San Diego,Denver,SD,DEN,19,27,-8,3.5,0,49,165,-190,43.5,43.5,7819,44,44
,2016,8,20161030,3:05p,Denver,San Diego,DEN,SD,27,19,8,-3.5,1,51,-190,165,43.5,43.5,10029,56,56
,2016,8,20161030,12:00p,Arizona,Carolina,ARI,CAR,20,30,-10,2.5,0,63,120,-140,45.5,45.5,7959,54,47
,2016,8,20161030,12:00p,Carolina,Arizona,CAR,ARI,30,20,10,-2.5,1,37,-140,120,45.5,45.5,6677,46,53
,2016,8,20161030,7:30p,Philadelphia,Dallas,PHI,DAL,23,29,-6,5,0,46,185,-225,44,44,9065,44,40
,2016,8,20161030,7:30p,Dallas,Philadelphia,DAL,PHI,29,23,6,-5,1,54,-225,185,44,44,11579,56,60
,2016,8,20161031,7:30p,Minnesota,Chicago,MIN,CHI,10,20,-10,-5.5,0,58,-245,205,39.5,39.5,28588,80,72
,2016,8,20161031,7:30p,Chicago,Minnesota,CHI,MIN,20,10,10,5.5,1,42,205,-245,39.5,39.5,7058,20,28
,2016,9,20161103,7:25p,Atlanta,Tampa Bay,ATL,TB,43,28,15,-5.5,1,0,-215,178,44,49.5,16274,76,73
,2016,9,20161103,7:25p,Tampa Bay,Atlanta,TB,ATL,28,43,-15,1,0,0,178,-215,49.5,44,5033,24,27
,2016,9,20161106,1:00p,Jacksonville,Kansas City,JAC,KC,14,19,-5,7.5,0,65,255,-310,42.5,42.5,4501,25,37
,2016,9,20161106,1:00p,Kansas City,Jacksonville,KC,JAC,19,14,5,-7.5,1,35,-310,255,42.5,42.5,13225,75,63
,2016,9,20161106,1:00p,Detroit,Minnesota,DET,MIN,22,16,6,6.5,1,51,240,-260,41.5,41.5,8940,53,49
,2016,9,20161106,1:00p,Minnesota,Detroit,MIN,DET,16,22,-6,-6.5,0,49,-260,240,41.5,41.5,8056,47,51
,2016,9,20161106,1:00p,Philadelphia,N.Y. Giants,PHI,NYG,23,28,-5,3,0,57,135,-145,43,43,11236,62,62
,2016,9,20161106,1:00p,N.Y. Giants,Philadelphia,NYG,PHI,28,23,5,-3,1,43,-145,135,43,43,6983,38,38
,2016,9,20161106,1:00p,Dallas,Cleveland,DAL,CLE,35,10,25,-7.5,1,58,-300,270,49,49,20735,75,68
,2016,9,20161106,1:00p,Cleveland,Dallas,CLE,DAL,10,35,-25,7.5,0,42,270,-300,49,49,6951,25,32
,2016,9,20161106,1:00p,N.Y. Jets,Miami,NYJ,MIA,23,27,-4,4,0,47,180,-195,43.5,43.5,6260,44,43
,2016,9,20161106,1:00p,Miami,N.Y. Jets,MIA,NYJ,27,23,4,-4,1,53,-195,180,43.5,43.5,8093,56,57
,2016,9,20161106,1:00p,Pittsburgh,Baltimore,PIT,BAL,14,21,-7,-3,0,60,-168,158,46.5,46.5,7987,62,67
,2016,9,20161106,1:00p,Baltimore,Pittsburgh,BAL,PIT,21,14,7,3,1,40,158,-168,46.5,46.5,4858,38,33
,2016,9,20161106,4:05p,New Orleans,San Francisco,NO,SF,41,23,18,-5,1,62,-220,180,52.5,52.5,19625,74,74
,2016,9,20161106,4:05p,San Francisco,New Orleans,SF,NO,23,41,-18,5,0,38,180,-220,52.5,52.5,7062,26,26
,2016,9,20161106,4:05p,Carolina,Los Angeles,CAR,LA,13,10,3,-3,1,62,-150,130,44,44,15820,67,72
,2016,9,20161106,4:05p,Los Angeles,Carolina,LA,CAR,10,13,-3,3,0,38,130,-150,44,44,7723,33,28
,2016,9,20161106,4:25p,Indianapolis,Green Bay,IND,GB,31,26,5,9,1,41,290,-350,52,52,7432,30,26
,2016,9,20161106,4:25p,Green Bay,Indianapolis,GB,IND,26,31,-5,-9,0,59,-350,290,52,52,17141,70,74
,2016,9,20161106,4:25p,Tennessee,San Diego,TEN,SD,35,43,-8,4,0,42,168,-195,47.5,47.5,8805,32,35
,2016,9,20161106,4:25p,San Diego,Tennessee,SD,TEN,43,35,8,-4,1,58,-195,168,47.5,47.5,18643,68,65
,2016,9,20161106,8:30p,Denver,Oakland,DEN,OAK,20,30,-10,0,0,55,,,45,45,17033,58,55
,2016,9,20161106,8:30p,Oakland,Denver,OAK,DEN,30,20,10,0,1,45,,,45,45,12491,42,45
,2016,9,20161107,8:30p,Buffalo,Seattle,BUF,SEA,25,31,-6,6,0,47,200,-240,43.5,43.5,14740,36,40
,2016,9,20161107,8:30p,Seattle,Buffalo,SEA,BUF,31,25,6,-6,1,53,-240,200,43.5,43.5,26556,64,60
,2016,10,20161110,8:25p,Cleveland,Baltimore,CLE,BAL,7,28,-21,9,0,51,290,-350,44,44,8267,42,41
,2016,10,20161110,8:25p,Baltimore,Cleveland,BAL,CLE,28,7,21,-9,1,49,-350,290,44,44,11595,58,59
