Date,Team,Team_SP,Opp,Opp_SP,Bet_Length,Bet_Type,Line_Move_Time,Over_Under,Line,Odds
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/01 12:03 PM,over,7.5,+100
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/01 12:03 PM,under,7.5,-120
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/01 08:58 PM,over,7.5,+105
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/01 08:58 PM,under,7.5,-125
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/01 08:58 PM,over,7.5,+100
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/01 08:58 PM,under,7.5,-120
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/01 09:00 PM,over,7.5,+105
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/01 09:00 PM,under,7.5,-125
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/01 09:03 PM,over,7.5,+100
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/01 09:03 PM,under,7.5,-120
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/01 09:04 PM,over,7.5,+105
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/01 09:04 PM,under,7.5,-125
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:33 AM,over,7,-119
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:33 AM,under,7,-101
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:34 AM,over,7.5,+105
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:34 AM,under,7.5,-125
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:35 AM,over,7,-119
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:35 AM,under,7,-101
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:35 AM,over,7.5,+105
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:35 AM,under,7.5,-125
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:36 AM,over,7,-119
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:36 AM,under,7,-101
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:40 AM,over,7.5,+105
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:40 AM,under,7.5,-125
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:41 AM,over,7,-119
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:41 AM,under,7,-101
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:42 AM,over,7.5,+105
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:42 AM,under,7.5,-125
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:42 AM,over,7,-119
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:42 AM,under,7,-101
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:27 AM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:27 AM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:28 AM,over,7,-119
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:28 AM,under,7,-101
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:30 AM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:30 AM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:32 AM,over,7,-119
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:32 AM,under,7,-101
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:33 AM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:33 AM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:33 AM,over,7,-119
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:33 AM,under,7,-101
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:35 AM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:35 AM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:36 AM,over,7,-119
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:36 AM,under,7,-101
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:36 AM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:36 AM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:37 AM,over,7,-119
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:37 AM,under,7,-101
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:38 AM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:38 AM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:27 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:27 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:28 PM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:28 PM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:28 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:28 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:29 PM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:29 PM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:30 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:30 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:31 PM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:31 PM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:32 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:32 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:34 PM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:34 PM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:36 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:36 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:38 PM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:38 PM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:39 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:39 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:42 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:42 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:43 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:43 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:44 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:44 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:45 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:45 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:46 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:46 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:46 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:46 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:49 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:49 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:49 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:49 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:50 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:50 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:50 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:50 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:51 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:51 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:51 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:51 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:52 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:52 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:53 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:53 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 07:57 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 07:57 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:01 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:01 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:04 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:04 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:06 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:06 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:08 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:08 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:11 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:11 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:16 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:16 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:16 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:16 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:17 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:17 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:18 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:18 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:21 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:21 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:21 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:21 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:22 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:22 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:26 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:26 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:27 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:27 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:28 PM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:28 PM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:30 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:30 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/01 02:46 AM,,-1.5,+135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/01 02:46 AM,,+1.5,-160
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/01 06:26 AM,,-1.5,+130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/01 06:26 AM,,+1.5,-150
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/01 06:36 AM,,-1.5,+135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/01 06:36 AM,,+1.5,-160
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/01 12:36 PM,,-1.5,+140
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/01 12:36 PM,,+1.5,-165
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 01:36 AM,,-1.5,+135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 01:36 AM,,+1.5,-160
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 01:36 AM,,-1.5,+135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 01:36 AM,,+1.5,-160
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 01:36 AM,,-1.5,+135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 01:36 AM,,+1.5,-160
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 09:46 AM,,-1.5,+130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 09:46 AM,,+1.5,-150
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 12:46 PM,,-1.5,+135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 12:46 PM,,+1.5,-160
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 02:36 PM,,-1.5,+140
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 02:36 PM,,+1.5,-170
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 04:06 PM,,-1.5,+145
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 04:06 PM,,+1.5,-175
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 06:06 PM,,-1.5,+140
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 06:06 PM,,+1.5,-165
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 06:26 PM,,-1.5,+135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 06:26 PM,,+1.5,-160
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 07:16 PM,,-1.5,+125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 07:16 PM,,+1.5,-145
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 07:46 PM,,-1.5,+135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 07:46 PM,,+1.5,-155
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 07:46 PM,,-1.5,+135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 07:46 PM,,+1.5,-155
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 08:06 PM,,-1.5,+140
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 08:06 PM,,+1.5,-165
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/01 02:46 AM,,,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/01 02:46 AM,,,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/01 06:26 AM,,,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/01 06:26 AM,,,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/01 06:36 AM,,,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/01 06:36 AM,,,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/01 12:36 PM,,,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/01 12:36 PM,,,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 01:06 AM,,,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 01:06 AM,,,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 01:06 AM,,,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 01:06 AM,,,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 07:46 AM,,,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 07:46 AM,,,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 07:46 AM,,,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 07:46 AM,,,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 08:26 AM,,,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 08:26 AM,,,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 09:16 AM,,,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 09:16 AM,,,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 09:46 AM,,,-135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 09:46 AM,,,+115
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 09:56 AM,,,-140
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 09:56 AM,,,+120
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 12:26 PM,,,-135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 12:26 PM,,,+115
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 01:56 PM,,,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 01:56 PM,,,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 02:26 PM,,,-135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 02:26 PM,,,+115
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 03:36 PM,,,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 03:36 PM,,,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 06:06 PM,,,-150
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 06:06 PM,,,+125
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 06:16 PM,,,-135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 06:16 PM,,,+115
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 06:26 PM,,,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 06:26 PM,,,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 06:26 PM,,,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 06:26 PM,,,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 07:46 PM,,,-135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 07:46 PM,,,+115
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,MONEY LINES,04/02 08:16 PM,,,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,MONEY LINES,04/02 08:16 PM,,,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/01 02:46 AM,over,7.5,+100
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/01 02:46 AM,under,7.5,-120
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/01 06:26 AM,over,7.5,+105
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/01 06:26 AM,under,7.5,-125
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/01 06:36 AM,over,7.5,+100
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/01 06:36 AM,under,7.5,-120
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/01 11:26 AM,over,7.5,+105
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/01 11:26 AM,under,7.5,-125
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 07:16 AM,over,7.5,+110
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 07:16 AM,under,7.5,-130
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:26 AM,over,7,-120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:26 AM,under,7,+100
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:36 AM,over,7,-115
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:36 AM,under,7,-105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 12:36 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 12:36 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 02:46 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 02:46 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 04:06 PM,over,7,-125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 04:06 PM,under,7,+105
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,TOTALS,04/02 08:16 PM,over,7,-130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,TOTALS,04/02 08:16 PM,under,7,+110
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/01 09:09 PM,,-1.5,+135
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/01 09:09 PM,,+1.5,-165
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 02:35 AM,,-1.5,+130
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 02:35 AM,,+1.5,-160
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 09:03 AM,,-1.5,+125
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 09:03 AM,,+1.5,-155
20170402,Pinnacle,CHC,Lester,STL,Martinez,Full Game,POINT SPREADS,04/02 09:56 AM,,-1.5,+120
20170402,Pinnacle,STL,Martinez,CHC,Lester,Full Game,POINT SPREADS,04/02 09:56 AM,,+1.5,-150
