game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20160412,4:10p,,,ARI,LAD,4,2,2,+1.5,1,49%,+126,-136,,,17%,5%
,,,20160412,4:10p,,,LAD,ARI,2,4,-2,-1.5,0,51%,-136,+126,,,83%,95%
,,,20160412,7:05p,,,ATL,WSH,1,2,-1,+1.5,0,33%,+165,-175,,,19%,22%
,,,20160412,7:05p,,,WSH,ATL,2,1,1,-1.5,1,67%,-175,+165,,,81%,78%
,,,20160412,7:05p,,,SD,PHI,0,3,-3,-1.5,0,51%,-110,+100,,,47%,70%
,,,20160412,7:05p,,,PHI,SD,3,0,3,1.5,1,49%,+100,-110,,,53%,30%
,,,20160412,7:10p,,,MIA,NYM,2,1,1,+1.5,1,34%,+117,-127,,,16%,6%
,,,20160412,7:10p,,,NYM,MIA,1,2,-1,-1.5,0,66%,-127,+117,,,84%,94%
,,,20160412,8:40p,,,SF,COL,7,2,5,-1.5,1,61%,-103,-107,,,68%,88%
,,,20160412,8:40p,,,COL,SF,2,7,-5,1.5,0,39%,-107,-103,,,32%,12%
,,,20160412,7:07p,,,NYY,TOR,3,2,1,+1.5,1,40%,+106,-116,,,28%,16%
,,,20160412,7:07p,,,TOR,NYY,2,3,-1,-1.5,0,60%,-116,+106,,,72%,84%
,,,20160412,7:10p,,,CLE,TB,1,5,-4,-1.5,0,55%,-118,+108,,,61%,59%
,,,20160412,7:10p,,,TB,CLE,5,1,4,1.5,1,45%,+108,-118,,,39%,41%
,,,20160412,7:10p,,,BAL,BOS,9,5,4,+1.5,1,44%,+145,-155,,,23%
,,,20160412,7:10p,,,BOS,BAL,5,9,-4,-1.5,0,56%,-155,+145,,,NaN
,,,20160412,8:10p,,,KC,HOU,3,2,1,+1.5,1,45%,+118,-128,,,33%,19%
,,,20160412,8:10p,,,HOU,KC,2,3,-1,-1.5,0,55%,-128,+118,,,67%,81%
,,,20160412,10:05p,,,LAA,OAK,5,4,1,+1.5,1,52%,+101,-111,,,47%,55%
,,,20160412,10:05p,,,OAK,LAA,4,5,-1,-1.5,0,48%,-111,+101,,,53%,45%
,,,20160412,10:10p,,,TEX,SEA,8,0,8,+1.5,1,44%,+116,-126,,,43%,32%
,,,20160412,10:10p,,,SEA,TEX,0,8,-8,-1.5,0,56%,-126,+116,,,57%,68%
,,,20160412,1:10p,,,PIT,DET,2,8,-6,+1.5,0,45%,+105,-115,,,43%,29%
,,,20160412,1:10p,,,DET,PIT,8,2,6,-1.5,1,55%,-115,+105,,,57%,71%
,,,20160413,1:10p,,,MIA,NYM,1,2,-1,+1.5,0,40%,+108,-118,,,18%,0%
,,,20160413,1:10p,,,NYM,MIA,2,1,1,-1.5,1,60%,-118,+108,,,82%,100%
,,,20160413,7:05p,,,ATL,WSH,0,3,-3,+1.5,0,34%,+132,-142,,,20%,0%
,,,20160413,7:05p,,,WSH,ATL,3,0,3,-1.5,1,66%,-142,+132,,,80%,100%
,,,20160413,7:05p,,,SD,PHI,1,2,-1,+1.5,0,38%,+102,-112,,,33%,16%
,,,20160413,7:05p,,,PHI,SD,2,1,1,-1.5,1,62%,-112,+102,,,67%,84%
,,,20160413,8:05p,,,CIN,CHC,2,9,-7,+1.5,0,36%,+177,-187,,,20%,n/a
,,,20160413,8:05p,,,CHC,CIN,9,2,7,-1.5,1,64%,-187,+177,,,80%,n/a
,,,20160413,8:15p,,,MIL,STL,6,4,2,+1.5,1,32%,+128,-138,,,24%,0%
,,,20160413,8:15p,,,STL,MIL,4,6,-2,-1.5,0,68%,-138,+128,,,76%,100%
,,,20160413,8:40p,,,SF,COL,6,10,-4,-1.5,0,65%,-106,-104,,,77%,85%
,,,20160413,8:40p,,,COL,SF,10,6,4,1.5,1,35%,-104,-106,,,23%,15%
,,,20160413,10:10p,,,ARI,LAD,1,3,-2,+1.5,0,31%,+154,-164,,,20%,0%
,,,20160413,10:10p,,,LAD,ARI,3,1,2,-1.5,1,69%,-164,+154,,,80%,100%
,,,20160413,3:35p,,,LAA,OAK,5,1,4,+1.5,1,42%,-103,-107,,,44%,0%
,,,20160413,3:35p,,,OAK,LAA,1,5,-4,-1.5,0,59%,-107,-103,,,56%,100%
,,,20160413,3:40p,,,TEX,SEA,2,4,-2,+1.5,0,40%,+130,-140,,,34%,3%
,,,20160413,3:40p,,,SEA,TEX,4,2,2,-1.5,1,59%,-140,+130,,,66%,97%
,,,20160413,7:07p,,,NYY,TOR,2,7,-5,+1.5,0,40%,+122,-132,,,29%,0%
,,,20160413,7:07p,,,TOR,NYY,7,2,5,-1.5,1,60%,-132,+122,,,71%,100%
,,,20160413,7:10p,,,BAL,BOS,2,4,-2,+1.5,0,46%,+108,-118,,,100%
,,,20160413,7:10p,,,BOS,BAL,4,2,2,-1.5,1,54%,-118,+108,,,NaN
,,,20160413,7:10p,,,CLE,TB,4,1,3,-1.5,1,64%,-111,+101,,,66%,0%
,,,20160413,7:10p,,,TB,CLE,1,4,-3,1.5,0,36%,+101,-111,,,34%,0%
,,,20160413,8:10p,,,KC,HOU,4,2,2,+1.5,1,53%,+101,-111,,,54%,100%
,,,20160413,8:10p,,,HOU,KC,2,4,-2,-1.5,0,47%,-111,+101,,,46%,0%
,,,20160413,8:10p,,,CWS,MIN,3,0,3,-1.5,1,56%,-111,+101,,,NaN
,,,20160413,8:10p,,,MIN,CWS,0,3,-3,1.5,0,44%,+101,-111,,,100%
